Timestamp,Account,DateActivity,Task,Quantity,ManHours,AccountID
4/16/13 11:46,JCrew GOH,4/15/13,Down Pick GOH Bundles,477,8,10301090
4/17/13 12:09,JCrew GOH,4/16/13,Down Pick GOH Bundles,359,6,10301090
4/19/13 11:55,JCrew GOH,4/18/13,Down Pick GOH Bundles,97,1.75,10301090
4/22/13 13:15,JCrew GOH,4/19/13,Down Pick GOH Bundles,644,10.5,10301090
4/23/13 13:32,JCrew GOH,4/22/13,Down Pick GOH Bundles,631,11,10301090
4/25/13 10:42,JCrew GOH,4/23/13,Down Pick GOH Bundles,1500,27.25,10301090
4/25/13 12:12,JCrew GOH,4/24/13,Down Pick GOH Bundles,1734,31.5,10301090
4/26/13 12:37,JCrew GOH,4/25/13,Down Pick GOH Bundles,4467,75,10301090
4/29/13 13:02,JCrew GOH,4/26/13,Down Pick GOH Bundles,4476,74,10301090
4/30/13 14:09,JCrew GOH,4/29/13,Down Pick GOH Bundles,1744,26,10301090
5/1/13 15:54,JCrew GOH,4/30/13,Down Pick GOH Bundles,2150,34,10301090
4/2/13 12:13,JCrew GOH,4/1/13,Down Pick GOH Eaches,677,4,10301090
4/4/13 10:57,JCrew GOH,4/2/13,Down Pick GOH Eaches,2275,14,10301090
4/4/13 13:45,JCrew GOH,4/3/13,Down Pick GOH Eaches,7713,48,10301090
4/5/13 13:20,JCrew GOH,4/4/13,Down Pick GOH Eaches,3000,19,10301090
4/8/13 12:43,JCrew GOH,4/5/13,Down Pick GOH Eaches,6379,40.25,10301090
4/9/13 12:51,JCrew GOH,4/8/13,Down Pick GOH Eaches,1734,11,10301090
4/10/13 11:48,JCrew GOH,4/9/13,Down Pick GOH Eaches,1741,11,10301090
4/11/13 12:45,JCrew GOH,4/10/13,Down Pick GOH Eaches,6600,37.5,10301090
4/12/13 12:35,JCrew GOH,4/11/13,Down Pick GOH Eaches,4577,26.25,10301090
4/15/13 13:01,JCrew GOH,4/12/13,Down Pick GOH Eaches,1000,6,10301090
4/16/13 11:46,JCrew GOH,4/15/13,Down Pick GOH Eaches,330,2,10301090
4/17/13 12:09,JCrew GOH,4/16/13,Down Pick GOH Eaches,1076,7,10301090
4/18/13 13:00,JCrew GOH,4/17/13,Down Pick GOH Eaches,5677,31.25,10301090
4/19/13 11:55,JCrew GOH,4/18/13,Down Pick GOH Eaches,10158,65.5,10301090
4/22/13 13:16,JCrew GOH,4/19/13,Down Pick GOH Eaches,1555,8,10301090
4/23/13 13:32,JCrew GOH,4/22/13,Down Pick GOH Eaches,1744,11,10301090
4/25/13 10:42,JCrew GOH,4/23/13,Down Pick GOH Eaches,3100,20,10301090
4/25/13 12:12,JCrew GOH,4/24/13,Down Pick GOH Eaches,4560,29.5,10301090
4/26/13 12:37,JCrew GOH,4/25/13,Down Pick GOH Eaches,2500,16,10301090
4/30/13 14:13,JCrew GOH,4/29/13,Down Pick GOH Eaches,1744,11,10301090
5/1/13 15:54,JCrew GOH,4/30/13,Down Pick GOH Eaches,3771,22,10301090
4/2/13 12:13,JCrew GOH,4/1/13,Pack GOH Cartons,806,43.5,10301090
4/4/13 10:59,JCrew GOH,4/2/13,Pack GOH Cartons,306,17,10301090
4/4/13 13:45,JCrew GOH,4/3/13,Pack GOH Cartons,2732,147,10301090
4/5/13 13:22,JCrew GOH,4/4/13,Pack GOH Cartons,1803,107.25,10301090
4/8/13 12:43,JCrew GOH,4/5/13,Pack GOH Cartons,471,26.5,10301090
4/9/13 12:51,JCrew GOH,4/8/13,Pack GOH Cartons,796,49.5,10301090
4/10/13 11:49,JCrew GOH,4/9/13,Pack GOH Cartons,575,33,10301090
4/11/13 12:45,JCrew GOH,4/10/13,Pack GOH Cartons,526,29,10301090
4/12/13 12:35,JCrew GOH,4/11/13,Pack GOH Cartons,1456,80,10301090
4/15/13 13:03,JCrew GOH,4/12/13,Pack GOH Cartons,374,20,10301090
4/16/13 11:46,JCrew GOH,4/15/13,Pack GOH Cartons,89,4.75,10301090
4/17/13 12:09,JCrew GOH,4/16/13,Pack GOH Cartons,541,31,10301090
4/18/13 13:00,JCrew GOH,4/17/13,Pack GOH Cartons,1627,89.75,10301090
4/19/13 11:55,JCrew GOH,4/18/13,Pack GOH Cartons,2902,174,10301090
4/22/13 13:16,JCrew GOH,4/19/13,Pack GOH Cartons,614,25.5,10301090
4/23/13 13:32,JCrew GOH,4/22/13,Pack GOH Cartons,100,6,10301090
4/25/13 10:43,JCrew GOH,4/23/13,Pack GOH Cartons,1107,73.5,10301090
4/25/13 12:12,JCrew GOH,4/24/13,Pack GOH Cartons,2264,129,10301090
4/26/13 12:37,JCrew GOH,4/25/13,Pack GOH Cartons,3247,134.75,10301090
4/29/13 13:02,JCrew GOH,4/26/13,Pack GOH Cartons,2755,132.75,10301090
4/30/13 14:15,JCrew GOH,4/29/13,Pack GOH Cartons,1711,94,10301090
5/1/13 15:54,JCrew GOH,4/30/13,Pack GOH Cartons,2577,147,10301090
4/2/13 12:13,JCrew GOH,4/1/13,Put Away GOH units,12111,8,10301090
4/4/13 10:52,JCrew GOH,4/2/13,Put Away GOH units,13419,9,10301090
4/4/13 13:45,JCrew GOH,4/3/13,Put Away GOH units,7812,5,10301090
4/8/13 12:43,JCrew GOH,4/5/13,Put Away GOH units,3000,2,10301090
4/9/13 12:51,JCrew GOH,4/8/13,Put Away GOH units,3100,2,10301090
4/10/13 11:48,JCrew GOH,4/9/13,Put Away GOH units,4725,3,10301090
4/11/13 12:44,JCrew GOH,4/10/13,Put Away GOH units,11280,8,10301090
4/12/13 12:35,JCrew GOH,4/11/13,Put Away GOH units,6500,4,10301090
4/15/13 12:59,JCrew GOH,4/12/13,Put Away GOH units,12471,8,10301090
4/16/13 11:46,JCrew GOH,4/15/13,Put Away GOH units,6399,4,10301090
4/17/13 12:09,JCrew GOH,4/16/13,Put Away GOH units,7664,5,10301090
4/18/13 13:00,JCrew GOH,4/17/13,Put Away GOH units,6777,4,10301090
4/19/13 11:55,JCrew GOH,4/18/13,Put Away GOH units,3375,2.25,10301090
4/22/13 13:14,JCrew GOH,4/19/13,Put Away GOH units,12983,9,10301090
4/23/13 13:31,JCrew GOH,4/22/13,Put Away GOH units,37000,26,10301090
4/25/13 10:42,JCrew GOH,4/23/13,Put Away GOH units,47214,33,10301090
4/25/13 12:12,JCrew GOH,4/24/13,Put Away GOH units,55750,40,10301090
4/26/13 12:37,JCrew GOH,4/25/13,Put Away GOH units,33470,24,10301090
4/29/13 13:02,JCrew GOH,4/26/13,Put Away GOH units,5671,3,10301090
4/30/13 14:03,JCrew GOH,4/29/13,Put Away GOH units,5676,4,10301090
5/1/13 15:54,JCrew GOH,4/30/13,Put Away GOH units,5567,3.5,10301090
4/4/13 10:50,JCrew GOH,4/2/13,Receive GOH Bundles,1287,8,10301090
4/11/13 12:42,JCrew GOH,4/10/13,Receive GOH Bundles,478,3,10301090
4/12/13 12:34,JCrew GOH,4/11/13,Receive GOH Bundles,600,3.5,10301090
4/18/13 13:00,JCrew GOH,4/17/13,Receive GOH Bundles,570,3.5,10301090
4/19/13 11:55,JCrew GOH,4/18/13,Receive GOH Bundles,532,3.5,10301090
4/23/13 13:31,JCrew GOH,4/22/13,Receive GOH Bundles,6143,40,10301090
4/25/13 10:42,JCrew GOH,4/23/13,Receive GOH Bundles,3589,23.25,10301090
4/25/13 12:11,JCrew GOH,4/24/13,Receive GOH Bundles,4024,26,10301090
4/26/13 12:37,JCrew GOH,4/25/13,Receive GOH Bundles,729,4.75,10301090
4/2/13 12:12,JCrew GOH,4/1/13,Receive GOH Eaches,8148,37,10301090
4/4/13 10:51,JCrew GOH,4/2/13,Receive GOH Eaches,3520,16,10301090
4/4/13 13:45,JCrew GOH,4/3/13,Receive GOH Eaches,1900,8.5,10301090
4/8/13 12:43,JCrew GOH,4/5/13,Receive GOH Eaches,2851,12,10301090
4/9/13 12:51,JCrew GOH,4/8/13,Receive GOH Eaches,3100,14,10301090
4/10/13 11:48,JCrew GOH,4/9/13,Receive GOH Eaches,4725,21,10301090
4/11/13 12:42,JCrew GOH,4/10/13,Receive GOH Eaches,3200,14.5,10301090
4/12/13 12:35,JCrew GOH,4/11/13,Receive GOH Eaches,4500,20.25,10301090
4/15/13 12:57,JCrew GOH,4/12/13,Receive GOH Eaches,4560,20.25,10301090
4/16/13 11:45,JCrew GOH,4/15/13,Receive GOH Eaches,5000,18.5,10301090
4/23/13 13:31,JCrew GOH,4/22/13,Receive GOH Eaches,1100,5,10301090
4/25/13 10:42,JCrew GOH,4/23/13,Receive GOH Eaches,1748,7.75,10301090
4/26/13 12:37,JCrew GOH,4/25/13,Receive GOH Eaches,3400,15,10301090
4/29/13 13:02,JCrew GOH,4/26/13,Receive GOH Eaches,3900,17.5,10301090
4/30/13 14:02,JCrew GOH,4/29/13,Receive GOH Eaches,2500,11.25,10301090
5/1/13 15:54,JCrew GOH,4/30/13,Receive GOH Eaches,2616,12,10301090
4/4/13 13:45,JCrew GOH,4/3/13,Ship GOH Eaches,3223,8,10301090
4/2/13 12:13,JCrew GOH,4/1/13,Weigh and Dim bundles,578,10,10301090
4/4/13 10:51,JCrew GOH,4/2/13,Weigh and Dim bundles,610,11,10301090
4/8/13 12:43,JCrew GOH,4/5/13,Weigh and Dim bundles,200,3.5,10301090
4/9/13 12:51,JCrew GOH,4/8/13,Weigh and Dim bundles,417,7,10301090
4/10/13 11:48,JCrew GOH,4/9/13,Weigh and Dim bundles,447,8,10301090
4/11/13 12:43,JCrew GOH,4/10/13,Weigh and Dim bundles,110,2,10301090
4/12/13 12:35,JCrew GOH,4/11/13,Weigh and Dim bundles,605,10.75,10301090
4/18/13 13:00,JCrew GOH,4/17/13,Weigh and Dim bundles,570,10.25,10301090
4/19/13 11:55,JCrew GOH,4/18/13,Weigh and Dim bundles,532,9.5,10301090
4/23/13 13:31,JCrew GOH,4/22/13,Weigh and Dim bundles,4950,90,10301090
4/25/13 10:42,JCrew GOH,4/23/13,Weigh and Dim bundles,3200,58,10301090
4/25/13 12:12,JCrew GOH,4/24/13,Weigh and Dim bundles,2550,46.5,10301090
4/26/13 12:37,JCrew GOH,4/25/13,Weigh and Dim bundles,650,11.25,10301090
4/30/13 14:03,JCrew GOH,4/29/13,Weigh and Dim bundles,300,5,10301090
5/2/13 11:59,JCrew GOH,5/1/13,Bulk Pick GOH Bundles,766,8.5,10301090
5/2/13 12:00,JCrew GOH,5/1/13,Bulk Pick GOH Eaches,6651,14.75,10301090
5/2/13 12:02,JCrew GOH,5/1/13,Down Pick GOH Bundles,766,13.75,10301090
5/2/13 12:03,JCrew GOH,5/1/13,Down Pick GOH Eaches,4459,28.5,10301090
5/2/13 12:03,JCrew GOH,5/1/13,Pack GOH Cartons,2607,137,10301090
5/2/13 12:03,JCrew GOH,5/1/13,Consolidate Bundles GOH,477,11.75,10301090
5/2/13 12:03,JCrew GOH,5/1/13,Cycle Count,2000,20,10301090
5/3/13 12:24,JCrew GOH,5/2/13,Bulk Pick GOH Eaches,5897,12,10301090
5/3/13 12:24,JCrew GOH,5/2/13,Down Pick GOH Bundles,299,4,10301090
5/3/13 12:24,JCrew GOH,5/2/13,Down Pick GOH Eaches,4291,24,10301090
5/3/13 12:24,JCrew GOH,5/2/13,Pack GOH Cartons,2899,143,10301090
5/3/13 12:24,JCrew GOH,5/2/13,Cycle Count,2100,21,10301090
5/6/13 13:15,JCrew GOH,5/5/13,Receive GOH Bundles,200,1.25,10301090
5/6/13 13:16,JCrew GOH,5/5/13,Receive GOH Eaches,3245,14.5,10301090
5/6/13 13:16,JCrew GOH,5/5/13,Weigh and Dim bundles,275,5,10301090
5/6/13 13:16,JCrew GOH,5/5/13,Put Away GOH units,5676,3.25,10301090
5/6/13 13:16,JCrew GOH,5/5/13,Down Pick GOH Bundles,955,17.25,10301090
5/6/13 13:16,JCrew GOH,5/5/13,Down Pick GOH Eaches,6673,42,10301090
5/6/13 13:16,JCrew GOH,5/5/13,Pack GOH Cartons,1522,79,10301090
5/6/13 13:16,JCrew GOH,5/5/13,Consolidate Bundles GOH,677,16,10301090
5/6/13 13:16,JCrew GOH,5/5/13,Cycle Count,2000,20,10301090
5/7/13 12:43,JCrew GOH,5/6/13,Put Away GOH units,5643,4,10301090
5/7/13 12:43,JCrew GOH,5/6/13,Bulk Pick GOH Eaches,3375,6,10301090
5/7/13 12:43,JCrew GOH,5/6/13,Down Pick GOH Eaches,866,5,10301090
5/7/13 12:43,JCrew GOH,5/6/13,Pack GOH Cartons,143,6.75,10301090
5/7/13 12:43,JCrew GOH,5/6/13,Cycle Count,2000,20,10301090
5/8/13 12:15,JCrew GOH,5/7/13,Receive GOH Eaches,10460,48,10301090
5/8/13 12:17,JCrew GOH,5/7/13,Put Away GOH units,11000,7,10301090
5/8/13 12:19,JCrew GOH,5/7/13,Bulk Pick GOH Eaches,3723,8,10301090
5/8/13 12:19,JCrew GOH,5/7/13,Down Pick GOH Eaches,2155,11,10301090
5/8/13 12:19,JCrew GOH,5/7/13,Pack GOH Cartons,379,22,10301090
5/8/13 12:19,JCrew GOH,5/7/13,Cycle Count,2200,22,10301090
5/9/13 8:26,JCrew GOH,5/3/13,Receive GOH Bundles,200,1.25,10301090
5/9/13 8:26,JCrew GOH,5/3/13,Receive GOH Eaches,3245,14.5,10301090
5/9/13 8:26,JCrew GOH,5/3/13,Weigh and Dim bundles,275,5,10301090
5/9/13 8:27,JCrew GOH,5/3/13,Put Away GOH units,5676,3.25,10301090
5/9/13 8:27,JCrew GOH,5/3/13,Down Pick GOH Bundles,955,17.25,10301090
5/9/13 8:27,JCrew GOH,5/3/13,Down Pick GOH Eaches,6673,42,10301090
5/9/13 8:27,JCrew GOH,5/3/13,Pack GOH Cartons,1522,81,10301090
5/9/13 8:27,JCrew GOH,5/3/13,Consolidate Bundles GOH,677,16,10301090
5/9/13 8:27,JCrew GOH,5/3/13,Cycle Count,2000,20,10301090
5/9/13 12:26,JCrew GOH,5/8/13,Receive GOH Eaches,600,2.5,10301090
5/9/13 12:26,JCrew GOH,5/8/13,Weigh and Dim bundles,100,1.5,10301090
5/9/13 12:26,JCrew GOH,5/8/13,Put Away GOH units,10114,7,10301090
5/9/13 12:26,JCrew GOH,5/8/13,Bulk Pick GOH Eaches,6355,14,10301090
5/9/13 12:26,JCrew GOH,5/8/13,Down Pick GOH Eaches,8811,58,10301090
5/9/13 12:26,JCrew GOH,5/8/13,Pack GOH Cartons,296,16.75,10301090
5/9/13 12:26,JCrew GOH,5/8/13,Consolidate Bundles GOH,781,12.5,10301090
5/9/13 12:26,JCrew GOH,5/8/13,Cycle Count,2150,21.5,10301090
5/10/13 10:15,JCrew GOH,5/9/13,Put Away GOH units,5099,3,10301090
5/10/13 10:18,JCrew GOH,5/9/13,Bulk Pick GOH Eaches,2311,5,10301090
5/10/13 10:19,JCrew GOH,5/9/13,Down Pick GOH Bundles,144,2.5,10301090
5/10/13 10:19,JCrew GOH,5/9/13,Down Pick GOH Eaches,3677,23,10301090
5/10/13 10:19,JCrew GOH,5/9/13,Pack GOH Cartons,2475,147,10301090
5/10/13 10:19,JCrew GOH,5/9/13,Cycle Count,2000,20,10301090
5/13/13 9:14,JCrew GOH,5/12/13,Put Away GOH units,2177,1.5,10301090
5/13/13 9:14,JCrew GOH,5/12/13,Bulk Pick GOH Eaches,766,1.5,10301090
5/13/13 9:14,JCrew GOH,5/12/13,Down Pick GOH Eaches,766,4.5,10301090
5/13/13 9:14,JCrew GOH,5/12/13,Pack GOH Cartons,148,8.5,10301090
5/13/13 9:14,JCrew GOH,5/12/13,Consolidate Bundles GOH,97,2,10301090
5/13/13 9:14,JCrew GOH,5/12/13,Cycle Count,1900,19,10301090
5/14/13 9:11,JCrew GOH,5/13/13,Put Away GOH units,4000,2.5,10301090
5/14/13 9:13,JCrew GOH,5/13/13,Bulk Pick GOH Eaches,660,1.25,10301090
5/14/13 9:15,JCrew GOH,5/13/13,Pack GOH Cartons,121,6.75,10301090
5/14/13 9:16,JCrew GOH,5/13/13,Consolidate Bundles GOH,475,9.5,10301090
5/14/13 9:16,JCrew GOH,5/13/13,Cycle Count,1400,14,10301090
5/15/13 9:51,JCrew GOH,5/14/13,Receive GOH Eaches,8300,37.5,10301090
5/15/13 9:51,JCrew GOH,5/14/13,Weigh and Dim bundles,200,3.5,10301090
5/15/13 9:52,JCrew GOH,5/14/13,Put Away GOH units,8300,5.5,10301090
5/15/13 9:52,JCrew GOH,5/14/13,Bulk Pick GOH Eaches,3490,7.5,10301090
5/15/13 9:52,JCrew GOH,5/14/13,Down Pick GOH Bundles,312,5.5,10301090
5/15/13 9:52,JCrew GOH,5/14/13,Down Pick GOH Eaches,1077,7,10301090
5/15/13 9:52,JCrew GOH,5/14/13,Pack GOH Cartons,189,10,10301090
5/15/13 9:52,JCrew GOH,5/14/13,Consolidate Bundles GOH,550,8,10301090
5/15/13 9:52,JCrew GOH,5/14/13,Cycle Count,1600,16,10301090
5/15/13 12:36,JCrew GOH,5/10/13,Put Away GOH units,2177,1.5,10301090
5/15/13 12:37,JCrew GOH,5/10/13,Bulk Pick GOH Eaches,766,1.5,10301090
5/15/13 12:37,JCrew GOH,5/10/13,Down Pick GOH Eaches,766,4.5,10301090
5/15/13 12:39,JCrew GOH,5/10/13,Pack GOH Cartons,148,8.5,10301090
5/15/13 12:39,JCrew GOH,5/10/13,Consolidate Bundles GOH,97,2,10301090
5/15/13 12:39,JCrew GOH,5/10/13,Cycle Count,1900,19,10301090
5/16/13 9:14,JCrew GOH,5/15/13,Receive GOH Bundles,830,5.5,10301090
5/16/13 9:14,JCrew GOH,5/15/13,Receive GOH Eaches,9742,44,10301090
5/16/13 9:14,JCrew GOH,5/15/13,Put Away GOH units,10000,6,10301090
5/16/13 9:15,JCrew GOH,5/15/13,Bulk Pick GOH Bundles,1750,18,10301090
5/16/13 9:16,JCrew GOH,5/15/13,Bulk Pick GOH Eaches,2311,5,10301090
5/16/13 9:16,JCrew GOH,5/15/13,Down Pick GOH Eaches,6800,39,10301090
5/16/13 9:18,JCrew GOH,5/15/13,Pack GOH Cartons,666,35.5,10301090
5/16/13 9:20,JCrew GOH,5/15/13,Cycle Count,1200,12,10301090
5/17/13 9:43,JCrew GOH,5/16/13,Receive GOH Eaches,1800,8,10301090
5/17/13 9:43,JCrew GOH,5/16/13,Weigh and Dim bundles,180,3,10301090
5/17/13 9:43,JCrew GOH,5/16/13,Put Away GOH units,15800,10,10301090
5/17/13 9:43,JCrew GOH,5/16/13,Bulk Pick GOH Bundles,1788,19,10301090
5/17/13 9:43,JCrew GOH,5/16/13,Bulk Pick GOH Eaches,2311,5,10301090
5/17/13 9:43,JCrew GOH,5/16/13,Down Pick GOH Bundles,233,4,10301090
5/17/13 9:43,JCrew GOH,5/16/13,Down Pick GOH Eaches,2344,15,10301090
5/17/13 9:43,JCrew GOH,5/16/13,Pack GOH Cartons,2957,163,10301090
5/17/13 9:43,JCrew GOH,5/16/13,Cycle Count,1100,11,10301090
5/20/13 12:08,JCrew GOH,5/19/13,Put Away GOH units,3412,2.25,10301090
5/20/13 12:09,JCrew GOH,5/19/13,Bulk Pick GOH Bundles,1644,19,10301090
5/20/13 12:09,JCrew GOH,5/19/13,Bulk Pick GOH Eaches,877,2,10301090
5/20/13 12:09,JCrew GOH,5/19/13,Down Pick GOH Bundles,1544,28,10301090
5/20/13 12:09,JCrew GOH,5/19/13,Down Pick GOH Eaches,780,5,10301090
5/20/13 12:09,JCrew GOH,5/19/13,Pack GOH Cartons,531,30.75,10301090
5/20/13 12:10,JCrew GOH,5/19/13,Consolidate Bundles GOH,722,16,10301090
5/20/13 12:10,JCrew GOH,5/19/13,Cycle Count,1600,16,10301090
5/21/13 11:42,JCrew GOH,5/20/13,Bulk Pick GOH Bundles,117,1.25,10301090
5/21/13 11:43,JCrew GOH,5/20/13,Bulk Pick GOH Eaches,811,1.75,10301090
5/21/13 11:43,JCrew GOH,5/20/13,Down Pick GOH Bundles,117,2,10301090
5/21/13 11:43,JCrew GOH,5/20/13,Down Pick GOH Eaches,811,5,10301090
5/21/13 11:44,JCrew GOH,5/20/13,Pack GOH Cartons,523,27.5,10301090
5/21/13 11:44,JCrew GOH,5/20/13,Consolidate Bundles GOH,1000,16,10301090
5/21/13 11:44,JCrew GOH,5/20/13,Cycle Count,800,8,10301090
5/22/13 12:31,JCrew GOH,5/21/13,Receive GOH Eaches,2000,9,10301090
5/22/13 12:31,JCrew GOH,5/21/13,Weigh and Dim bundles,200,3.5,10301090
5/22/13 12:31,JCrew GOH,5/21/13,Put Away GOH units,2844,2,10301090
5/22/13 12:31,JCrew GOH,5/21/13,Bulk Pick GOH Bundles,769,8.5,10301090
5/22/13 12:31,JCrew GOH,5/21/13,Bulk Pick GOH Eaches,4711,9.5,10301090
5/22/13 12:31,JCrew GOH,5/21/13,Down Pick GOH Bundles,466,8.25,10301090
5/22/13 12:31,JCrew GOH,5/21/13,Down Pick GOH Eaches,1707,11,10301090
5/22/13 12:31,JCrew GOH,5/21/13,Pack GOH Cartons,423,25,10301090
5/22/13 12:32,JCrew GOH,5/21/13,Consolidate Bundles GOH,200,2.5,10301090
5/22/13 12:32,JCrew GOH,5/21/13,Cycle Count,300,3,10301090
5/22/13 16:44,JCrew GOH,5/17/13,Put Away GOH units,3412,2.25,10301090
5/22/13 16:48,JCrew GOH,5/17/13,Bulk Pick GOH Eaches,877,2,10301090
5/22/13 16:48,JCrew GOH,5/17/13,Down Pick GOH Bundles,1544,28,10301090
5/22/13 16:50,JCrew GOH,5/17/13,Down Pick GOH Eaches,780,5,10301090
5/22/13 16:50,JCrew GOH,5/17/13,Pack GOH Cartons,531,31,10301090
5/22/13 16:50,JCrew GOH,5/17/13,Consolidate Bundles GOH,722,16,10301090
5/22/13 16:50,JCrew GOH,5/17/13,Cycle Count,1600,16,10301090
5/23/13 13:29,JCrew GOH,5/22/13,Receive GOH Eaches,8812,40,10301090
5/23/13 13:29,JCrew GOH,5/22/13,Weigh and Dim bundles,320,5.75,10301090
5/23/13 13:29,JCrew GOH,5/22/13,Put Away GOH units,14667,10,10301090
5/23/13 13:30,JCrew GOH,5/22/13,Bulk Pick GOH Bundles,1007,11,10301090
5/23/13 13:30,JCrew GOH,5/22/13,Bulk Pick GOH Eaches,3400,7.5,10301090
5/23/13 13:31,JCrew GOH,5/22/13,Down Pick GOH Bundles,1023,18,10301090
5/23/13 13:31,JCrew GOH,5/22/13,Down Pick GOH Eaches,3987,24,10301090
5/23/13 13:31,JCrew GOH,5/22/13,Pack GOH Cartons,499,29,10301090
5/23/13 13:31,JCrew GOH,5/22/13,Cycle Count,500,5,10301090
5/24/13 13:00,JCrew GOH,5/23/13,Receive GOH Bundles,1492,9.75,10301090
5/24/13 13:01,JCrew GOH,5/23/13,Receive GOH Eaches,8250,37.5,10301090
5/24/13 13:01,JCrew GOH,5/23/13,Weigh and Dim bundles,725,13,10301090
5/24/13 13:01,JCrew GOH,5/23/13,Put Away GOH units,16771,11,10301090
5/24/13 13:01,JCrew GOH,5/23/13,Bulk Pick GOH Bundles,772,8,10301090
5/24/13 13:01,JCrew GOH,5/23/13,Bulk Pick GOH Eaches,2298,5,10301090
5/24/13 13:01,JCrew GOH,5/23/13,Down Pick GOH Bundles,566,10,10301090
5/24/13 13:01,JCrew GOH,5/23/13,Down Pick GOH Eaches,1198,6.75,10301090
5/24/13 13:01,JCrew GOH,5/23/13,Pack GOH Cartons,2542,131.25,10301090
5/28/13 9:30,JCrew GOH,5/24/13,Put Away GOH units,22561,16,10301090
5/28/13 9:30,JCrew GOH,5/24/13,Bulk Pick GOH Bundles,2277,25,10301090
5/28/13 9:30,JCrew GOH,5/24/13,Bulk Pick GOH Eaches,3337,7.25,10301090
5/28/13 9:30,JCrew GOH,5/24/13,Down Pick GOH Bundles,877,15.5,10301090
5/28/13 9:30,JCrew GOH,5/24/13,Down Pick GOH Eaches,3377,21.5,10301090
5/28/13 9:30,JCrew GOH,5/24/13,Pack GOH Cartons,556,31.5,10301090
5/28/13 9:30,JCrew GOH,5/24/13,Consolidate Bundles GOH,317,6,10301090
5/28/13 9:30,JCrew GOH,5/24/13,Cycle Count,300,3,10301090
5/29/13 10:00,JCrew GOH,5/28/13,Put Away GOH units,8991,6,10301090
5/29/13 10:00,JCrew GOH,5/28/13,Bulk Pick GOH Bundles,2981,34,10301090
5/29/13 10:00,JCrew GOH,5/28/13,Bulk Pick GOH Eaches,2131,5,10301090
5/29/13 10:00,JCrew GOH,5/28/13,Down Pick GOH Bundles,1099,19.5,10301090
5/29/13 10:00,JCrew GOH,5/28/13,Down Pick GOH Eaches,717,4.5,10301090
5/29/13 10:00,JCrew GOH,5/28/13,Pack GOH Cartons,1991,116,10301090
5/29/13 10:00,JCrew GOH,5/28/13,Cycle Count,1200,12,10301090
5/30/13 12:20,JCrew GOH,5/29/13,Receive GOH Bundles,727,4.75,10301090
5/30/13 12:21,JCrew GOH,5/29/13,Weigh and Dim bundles,727,12.75,10301090
5/30/13 12:23,JCrew GOH,5/29/13,Put Away GOH units,5012,3.5,10301090
5/30/13 12:26,JCrew GOH,5/29/13,Bulk Pick GOH Bundles,1339,14,10301090
5/30/13 12:28,JCrew GOH,5/29/13,Bulk Pick GOH Eaches,9811,21,10301090
5/30/13 12:28,JCrew GOH,5/29/13,Down Pick GOH Bundles,799,14,10301090
5/30/13 12:28,JCrew GOH,5/29/13,Down Pick GOH Eaches,3781,24,10301090
5/30/13 12:28,JCrew GOH,5/29/13,Pack GOH Cartons,2244,128.75,10301090
5/30/13 12:28,JCrew GOH,5/29/13,Cycle Count,800,8,10301090
5/31/13 9:48,JCrew GOH,5/30/13,Receive GOH Eaches,5934,25,10301090
5/31/13 9:48,JCrew GOH,5/30/13,Weigh and Dim bundles,150,2.5,10301090
5/31/13 9:49,JCrew GOH,5/30/13,Put Away GOH units,10943,7,10301090
5/31/13 9:49,JCrew GOH,5/30/13,Bulk Pick GOH Bundles,137,1.5,10301090
5/31/13 9:49,JCrew GOH,5/30/13,Bulk Pick GOH Eaches,2615,6,10301090
5/31/13 9:49,JCrew GOH,5/30/13,Down Pick GOH Bundles,566,11,10301090
5/31/13 9:49,JCrew GOH,5/30/13,Down Pick GOH Eaches,9822,65,10301090
5/31/13 9:49,JCrew GOH,5/30/13,Pack GOH Cartons,3585,234,10301090
5/31/13 9:49,JCrew GOH,5/30/13,Cycle Count,800,8,10301090
6/3/13 12:50,JCrew GOH,5/31/13,Receive GOH Bundles,420,2.75,10301090
6/3/13 12:51,JCrew GOH,5/31/13,Receive GOH Eaches,7000,31,10301090
6/3/13 12:51,JCrew GOH,5/31/13,Weigh and Dim bundles,410,7.25,10301090
6/3/13 12:51,JCrew GOH,5/31/13,Put Away GOH units,14112,8.75,10301090
6/3/13 12:51,JCrew GOH,5/31/13,Bulk Pick GOH Bundles,577,6,10301090
6/3/13 12:51,JCrew GOH,5/31/13,Bulk Pick GOH Eaches,517,1,10301090
6/3/13 12:51,JCrew GOH,5/31/13,Down Pick GOH Bundles,211,4,10301090
6/3/13 12:51,JCrew GOH,5/31/13,Down Pick GOH Eaches,517,3.5,10301090
6/3/13 12:51,JCrew GOH,5/31/13,Pack GOH Cartons,1364,77.5,10301090
6/7/13 12:55,JCrew GOH,6/6/13,Audit bundles,300,18.5,10301090
6/26/13 12:56,JCrew GOH,6/25/13,Audit bundles,119,8,10301090
6/28/13 16:53,JCrew GOH,6/27/13,Audit bundles,112,7,10301090
6/4/13 10:22,JCrew GOH,6/3/13,Bulk Pick GOH Bundles,1044,12,10301090
6/5/13 9:01,JCrew GOH,6/4/13,Bulk Pick GOH Bundles,217,2.5,10301090
6/7/13 12:55,JCrew GOH,6/6/13,Bulk Pick GOH Bundles,139,1.5,10301090
